SHOT,TIME,IP,RMAJOR,AMINOR,ELONG,TRIA,QA
10000,1.146000e-02,1.456359e+05,4.069776e-01,2.569776e-01,1.400000e+00,2.000000e-01,1.219902e+00
10000,1.147000e-02,1.455536e+05,4.069025e-01,2.569025e-01,1.400000e+00,2.000000e-01,1.220103e+00
10000,1.148000e-02,1.454711e+05,4.068273e-01,2.568273e-01,1.400000e+00,2.000000e-01,1.220306e+00
10000,1.149000e-02,1.453883e+05,4.067521e-01,2.567521e-01,1.400000e+00,2.000000e-01,1.220512e+00
10000,1.150000e-02,1.453053e+05,4.066767e-01,2.566767e-01,1.400000e+00,2.000000e-01,1.220719e+00
10000,1.151000e-02,1.452219e+05,4.066014e-01,2.566014e-01,1.400000e+00,2.000000e-01,1.220929e+00
10000,1.152000e-02,1.451383e+05,4.065259e-01,2.565259e-01,1.400000e+00,2.000000e-01,1.221140e+00
10000,1.153000e-02,1.450544e+05,4.064504e-01,2.564504e-01,1.400000e+00,2.000000e-01,1.221354e+00
10000,1.154000e-02,1.449703e+05,4.063748e-01,2.563748e-01,1.400000e+00,2.000000e-01,1.221570e+00
10000,1.155000e-02,1.448858e+05,4.062992e-01,2.562992e-01,1.400000e+00,2.000000e-01,1.221788e+00
10000,1.156000e-02,1.448011e+05,4.062235e-01,2.562235e-01,1.400000e+00,2.000000e-01,1.222009e+00
10000,1.157000e-02,1.447161e+05,4.061477e-01,2.561477e-01,1.400000e+00,2.000000e-01,1.222231e+00
10000,1.158000e-02,1.446308e+05,4.060719e-01,2.560719e-01,1.400000e+00,2.000000e-01,1.222456e+00
10000,1.159000e-02,1.445453e+05,4.059960e-01,2.559960e-01,1.400000e+00,2.000000e-01,1.222683e+00
10000,1.160000e-02,1.444595e+05,4.059200e-01,2.559200e-01,1.400000e+00,2.000000e-01,1.222912e+00
10000,1.161000e-02,1.443734e+05,4.058440e-01,2.558440e-01,1.400000e+00,2.000000e-01,1.223144e+00
10000,1.162000e-02,1.442871e+05,4.057679e-01,2.557679e-01,1.400000e+00,2.000000e-01,1.223377e+00
10000,1.163000e-02,1.442004e+05,4.056917e-01,2.556917e-01,1.400000e+00,2.000000e-01,1.223613e+00
10000,1.164000e-02,1.441135e+05,4.056155e-01,2.556155e-01,1.400000e+00,2.000000e-01,1.223851e+00
10000,1.165000e-02,1.440264e+05,4.055392e-01,2.555392e-01,1.400000e+00,2.000000e-01,1.224091e+00
10000,1.166000e-02,1.439389e+05,4.054628e-01,2.554628e-01,1.400000e+00,2.000000e-01,1.224333e+00
10000,1.167000e-02,1.438512e+05,4.053864e-01,2.553864e-01,1.400000e+00,2.000000e-01,1.224577e+00
10000,1.168000e-02,1.437632e+05,4.053099e-01,2.553099e-01,1.400000e+00,2.000000e-01,1.224824e+00
10000,1.169000e-02,1.436750e+05,4.052334e-01,2.552334e-01,1.400000e+00,2.000000e-01,1.225073e+00
10000,1.170000e-02,1.435864e+05,4.051567e-01,2.551567e-01,1.400000e+00,2.000000e-01,1.225324e+00
10000,1.171000e-02,1.434976e+05,4.050801e-01,2.550801e-01,1.400000e+00,2.000000e-01,1.225577e+00
10000,1.172000e-02,1.434086e+05,4.050033e-01,2.550033e-01,1.400000e+00,2.000000e-01,1.225833e+00
10000,1.173000e-02,1.433192e+05,4.049265e-01,2.549265e-01,1.400000e+00,2.000000e-01,1.226091e+00
10000,1.174000e-02,1.432296e+05,4.048496e-01,2.548496e-01,1.400000e+00,2.000000e-01,1.226351e+00
10000,1.175000e-02,1.431397e+05,4.047726e-01,2.547726e-01,1.400000e+00,2.000000e-01,1.226613e+00
10000,1.176000e-02,1.430496e+05,4.046956e-01,2.546956e-01,1.400000e+00,2.000000e-01,1.226877e+00
10000,1.177000e-02,1.429592e+05,4.046185e-01,2.546185e-01,1.400000e+00,2.000000e-01,1.227144e+00
10000,1.178000e-02,1.428685e+05,4.045414e-01,2.545414e-01,1.400000e+00,2.000000e-01,1.227413e+00
10000,1.179000e-02,1.427776e+05,4.044642e-01,2.544642e-01,1.400000e+00,2.000000e-01,1.227684e+00
10000,1.180000e-02,1.426863e+05,4.043869e-01,2.543869e-01,1.400000e+00,2.000000e-01,1.227958e+00
10000,1.181000e-02,1.425949e+05,4.043096e-01,2.543096e-01,1.400000e+00,2.000000e-01,1.228233e+00
10000,1.182000e-02,1.425031e+05,4.042322e-01,2.542322e-01,1.400000e+00,2.000000e-01,1.228511e+00
10000,1.183000e-02,1.424111e+05,4.041547e-01,2.541547e-01,1.400000e+00,2.000000e-01,1.228791e+00
10000,1.184000e-02,1.423188e+05,4.040771e-01,2.540771e-01,1.400000e+00,2.000000e-01,1.229074e+00
10000,1.185000e-02,1.422263e+05,4.039995e-01,2.539995e-01,1.400000e+00,2.000000e-01,1.229359e+00
10000,1.186000e-02,1.421334e+05,4.039219e-01,2.539219e-01,1.400000e+00,2.000000e-01,1.229646e+00
10000,1.187000e-02,1.420404e+05,4.038441e-01,2.538441e-01,1.400000e+00,2.000000e-01,1.229935e+00
10000,1.188000e-02,1.419470e+05,4.037663e-01,2.537663e-01,1.400000e+00,2.000000e-01,1.230226e+00
10000,1.189000e-02,1.418534e+05,4.036885e-01,2.536885e-01,1.400000e+00,2.000000e-01,1.230520e+00
10000,1.190000e-02,1.417595e+05,4.036105e-01,2.536105e-01,1.400000e+00,2.000000e-01,1.230816e+00
10000,1.191000e-02,1.416654e+05,4.035325e-01,2.535325e-01,1.400000e+00,2.000000e-01,1.231115e+00
10000,1.192000e-02,1.415710e+05,4.034545e-01,2.534545e-01,1.400000e+00,2.000000e-01,1.231415e+00
10000,1.193000e-02,1.414763e+05,4.033763e-01,2.533763e-01,1.400000e+00,2.000000e-01,1.231718e+00
10000,1.194000e-02,1.413814e+05,4.032981e-01,2.532981e-01,1.400000e+00,2.000000e-01,1.232023e+00
10000,1.195000e-02,1.412862e+05,4.032199e-01,2.532199e-01,1.400000e+00,2.000000e-01,1.232331e+00
10000,1.196000e-02,1.411907e+05,4.031416e-01,2.531416e-01,1.400000e+00,2.000000e-01,1.232641e+00
10000,1.197000e-02,1.410950e+05,4.030632e-01,2.530632e-01,1.400000e+00,2.000000e-01,1.232953e+00
10000,1.198000e-02,1.409990e+05,4.029847e-01,2.529847e-01,1.400000e+00,2.000000e-01,1.233268e+00
10000,1.199000e-02,1.409028e+05,4.029062e-01,2.529062e-01,1.400000e+00,2.000000e-01,1.233584e+00
10000,1.200000e-02,1.408063e+05,4.028276e-01,2.528276e-01,1.400000e+00,2.000000e-01,1.233903e+00
10000,1.201000e-02,1.407095e+05,4.027489e-01,2.527489e-01,1.400000e+00,2.000000e-01,1.234225e+00
10000,1.202000e-02,1.406125e+05,4.026702e-01,2.526702e-01,1.400000e+00,2.000000e-01,1.234549e+00
10000,1.203000e-02,1.405152e+05,4.025914e-01,2.525914e-01,1.400000e+00,2.000000e-01,1.234875e+00
10000,1.204000e-02,1.404176e+05,4.025126e-01,2.525126e-01,1.400000e+00,2.000000e-01,1.235203e+00
10000,1.205000e-02,1.403198e+05,4.024337e-01,2.524337e-01,1.400000e+00,2.000000e-01,1.235534e+00
10000,1.206000e-02,1.402217e+05,4.023547e-01,2.523547e-01,1.400000e+00,2.000000e-01,1.235867e+00
10000,1.207000e-02,1.401234e+05,4.022757e-01,2.522757e-01,1.400000e+00,2.000000e-01,1.236202e+00
10000,1.208000e-02,1.400248e+05,4.021965e-01,2.521965e-01,1.400000e+00,2.000000e-01,1.236540e+00
10000,1.209000e-02,1.399260e+05,4.021174e-01,2.521174e-01,1.400000e+00,2.000000e-01,1.236880e+00
10000,1.210000e-02,1.398269e+05,4.020381e-01,2.520381e-01,1.400000e+00,2.000000e-01,1.237223e+00
10000,1.211000e-02,1.397275e+05,4.019588e-01,2.519588e-01,1.400000e+00,2.000000e-01,1.237568e+00
10000,1.212000e-02,1.396279e+05,4.018794e-01,2.518794e-01,1.400000e+00,2.000000e-01,1.237915e+00
10000,1.213000e-02,1.395280e+05,4.018000e-01,2.518000e-01,1.400000e+00,2.000000e-01,1.238265e+00
10000,1.214000e-02,1.394279e+05,4.017205e-01,2.517205e-01,1.400000e+00,2.000000e-01,1.238617e+00
10000,1.215000e-02,1.393275e+05,4.016409e-01,2.516409e-01,1.400000e+00,2.000000e-01,1.238971e+00
10000,1.216000e-02,1.392268e+05,4.015613e-01,2.515613e-01,1.400000e+00,2.000000e-01,1.239328e+00
10000,1.217000e-02,1.391259e+05,4.014816e-01,2.514816e-01,1.400000e+00,2.000000e-01,1.239687e+00
10000,1.218000e-02,1.390248e+05,4.014018e-01,2.514018e-01,1.400000e+00,2.000000e-01,1.240049e+00
10000,1.219000e-02,1.389234e+05,4.013220e-01,2.513220e-01,1.400000e+00,2.000000e-01,1.240412e+00
10000,1.220000e-02,1.388217e+05,4.012421e-01,2.512421e-01,1.400000e+00,2.000000e-01,1.240779e+00
10000,1.221000e-02,1.387198e+05,4.011621e-01,2.511621e-01,1.400000e+00,2.000000e-01,1.241148e+00
10000,1.222000e-02,1.386176e+05,4.010821e-01,2.510821e-01,1.400000e+00,2.000000e-01,1.241519e+00
10000,1.223000e-02,1.385151e+05,4.010020e-01,2.510020e-01,1.400000e+00,2.000000e-01,1.241892e+00
10000,1.224000e-02,1.384125e+05,4.009218e-01,2.509218e-01,1.400000e+00,2.000000e-01,1.242268e+00
10000,1.225000e-02,1.383095e+05,4.008416e-01,2.508416e-01,1.400000e+00,2.000000e-01,1.242647e+00
10000,1.226000e-02,1.382063e+05,4.007613e-01,2.507613e-01,1.400000e+00,2.000000e-01,1.243028e+00
10000,1.227000e-02,1.381029e+05,4.006810e-01,2.506810e-01,1.400000e+00,2.000000e-01,1.243411e+00
10000,1.228000e-02,1.379992e+05,4.006005e-01,2.506005e-01,1.400000e+00,2.000000e-01,1.243797e+00
10000,1.229000e-02,1.378952e+05,4.005201e-01,2.505201e-01,1.400000e+00,2.000000e-01,1.244185e+00
10000,1.230000e-02,1.377910e+05,4.004395e-01,2.504395e-01,1.400000e+00,2.000000e-01,1.244575e+00
10000,1.231000e-02,1.376865e+05,4.003589e-01,2.503589e-01,1.400000e+00,2.000000e-01,1.244969e+00
10000,1.232000e-02,1.375818e+05,4.002782e-01,2.502782e-01,1.400000e+00,2.000000e-01,1.245364e+00
10000,1.233000e-02,1.374769e+05,4.001974e-01,2.501974e-01,1.400000e+00,2.000000e-01,1.245762e+00
10000,1.234000e-02,1.373717e+05,4.001166e-01,2.501166e-01,1.400000e+00,2.000000e-01,1.246163e+00
10000,1.235000e-02,1.372662e+05,4.000357e-01,2.500357e-01,1.400000e+00,2.000000e-01,1.246566e+00
10000,1.236000e-02,1.371605e+05,3.999548e-01,2.499548e-01,1.400000e+00,2.000000e-01,1.246971e+00
10000,1.237000e-02,1.370545e+05,3.998738e-01,2.498738e-01,1.400000e+00,2.000000e-01,1.247379e+00
10000,1.238000e-02,1.369483e+05,3.997927e-01,2.497927e-01,1.400000e+00,2.000000e-01,1.247789e+00
10000,1.239000e-02,1.368419e+05,3.997116e-01,2.497116e-01,1.400000e+00,2.000000e-01,1.248202e+00
10000,1.240000e-02,1.367352e+05,3.996304e-01,2.496304e-01,1.400000e+00,2.000000e-01,1.248618e+00
10000,1.241000e-02,1.366282e+05,3.995491e-01,2.495491e-01,1.400000e+00,2.000000e-01,1.249035e+00
10000,1.242000e-02,1.365210e+05,3.994677e-01,2.494677e-01,1.400000e+00,2.000000e-01,1.249456e+00
10000,1.243000e-02,1.364136e+05,3.993863e-01,2.493863e-01,1.400000e+00,2.000000e-01,1.249879e+00
10000,1.244000e-02,1.363059e+05,3.993049e-01,2.493049e-01,1.400000e+00,2.000000e-01,1.250304e+00
10000,1.245000e-02,1.361979e+05,3.992233e-01,2.492233e-01,1.400000e+00,2.000000e-01,1.250732e+00
10000,1.246000e-02,1.360898e+05,3.991417e-01,2.491417e-01,1.400000e+00,2.000000e-01,1.251163e+00
10000,1.247000e-02,1.359813e+05,3.990601e-01,2.490601e-01,1.400000e+00,2.000000e-01,1.251596e+00
10000,1.248000e-02,1.358726e+05,3.989783e-01,2.489783e-01,1.400000e+00,2.000000e-01,1.252031e+00
10000,1.249000e-02,1.357637e+05,3.988965e-01,2.488965e-01,1.400000e+00,2.000000e-01,1.252469e+00
10000,1.250000e-02,1.356545e+05,3.988147e-01,2.488147e-01,1.400000e+00,2.000000e-01,1.252910e+00
10000,1.251000e-02,1.355451e+05,3.987327e-01,2.487327e-01,1.400000e+00,2.000000e-01,1.253353e+00
10000,1.252000e-02,1.354355e+05,3.986507e-01,2.486507e-01,1.400000e+00,2.000000e-01,1.253799e+00
10000,1.253000e-02,1.353256e+05,3.985687e-01,2.485687e-01,1.400000e+00,2.000000e-01,1.254247e+00
10000,1.254000e-02,1.352154e+05,3.984866e-01,2.484866e-01,1.400000e+00,2.000000e-01,1.254698e+00
10000,1.255000e-02,1.351050e+05,3.984044e-01,2.484044e-01,1.400000e+00,2.000000e-01,1.255152e+00
10000,1.256000e-02,1.349944e+05,3.983221e-01,2.483221e-01,1.400000e+00,2.000000e-01,1.255608e+00
10000,1.257000e-02,1.348835e+05,3.982398e-01,2.482398e-01,1.400000e+00,2.000000e-01,1.256066e+00
10000,1.258000e-02,1.347724e+05,3.981574e-01,2.481574e-01,1.400000e+00,2.000000e-01,1.256528e+00
10000,1.259000e-02,1.346611e+05,3.980749e-01,2.480749e-01,1.400000e+00,2.000000e-01,1.256992e+00
10000,1.260000e-02,1.345495e+05,3.979924e-01,2.479924e-01,1.400000e+00,2.000000e-01,1.257458e+00
10000,1.261000e-02,1.344376e+05,3.979098e-01,2.479098e-01,1.400000e+00,2.000000e-01,1.257927e+00
10000,1.262000e-02,1.343255e+05,3.978272e-01,2.478272e-01,1.400000e+00,2.000000e-01,1.258399e+00
10000,1.263000e-02,1.342132e+05,3.977445e-01,2.477445e-01,1.400000e+00,2.000000e-01,1.258873e+00
10000,1.264000e-02,1.341006e+05,3.976617e-01,2.476617e-01,1.400000e+00,2.000000e-01,1.259350e+00
10000,1.265000e-02,1.339878e+05,3.975789e-01,2.475789e-01,1.400000e+00,2.000000e-01,1.259830e+00
10000,1.266000e-02,1.338748e+05,3.974959e-01,2.474959e-01,1.400000e+00,2.000000e-01,1.260312e+00
10000,1.267000e-02,1.337615e+05,3.974130e-01,2.474130e-01,1.400000e+00,2.000000e-01,1.260797e+00
10000,1.268000e-02,1.336480e+05,3.973299e-01,2.473299e-01,1.400000e+00,2.000000e-01,1.261284e+00
10000,1.269000e-02,1.335342e+05,3.972468e-01,2.472468e-01,1.400000e+00,2.000000e-01,1.261774e+00
10000,1.270000e-02,1.334203e+05,3.971636e-01,2.471636e-01,1.400000e+00,2.000000e-01,1.262267e+00
10000,1.271000e-02,1.333060e+05,3.970804e-01,2.470804e-01,1.400000e+00,2.000000e-01,1.262763e+00
10000,1.272000e-02,1.331916e+05,3.969971e-01,2.469971e-01,1.400000e+00,2.000000e-01,1.263261e+00
10000,1.273000e-02,1.330768e+05,3.969137e-01,2.469137e-01,1.400000e+00,2.000000e-01,1.263762e+00
10000,1.274000e-02,1.329619e+05,3.968303e-01,2.468303e-01,1.400000e+00,2.000000e-01,1.264265e+00
10000,1.275000e-02,1.328467e+05,3.967468e-01,2.467468e-01,1.400000e+00,2.000000e-01,1.264772e+00
10000,1.276000e-02,1.327313e+05,3.966632e-01,2.466632e-01,1.400000e+00,2.000000e-01,1.265280e+00
10000,1.277000e-02,1.326157e+05,3.965796e-01,2.465796e-01,1.400000e+00,2.000000e-01,1.265792e+00
10000,1.278000e-02,1.324998e+05,3.964959e-01,2.464959e-01,1.400000e+00,2.000000e-01,1.266307e+00
10000,1.279000e-02,1.323837e+05,3.964121e-01,2.464121e-01,1.400000e+00,2.000000e-01,1.266824e+00
10000,1.280000e-02,1.322673e+05,3.963283e-01,2.463283e-01,1.400000e+00,2.000000e-01,1.267343e+00
10000,1.281000e-02,1.321507e+05,3.962444e-01,2.462444e-01,1.400000e+00,2.000000e-01,1.267866e+00
10000,1.282000e-02,1.320339e+05,3.961604e-01,2.461604e-01,1.400000e+00,2.000000e-01,1.268391e+00
10000,1.283000e-02,1.319169e+05,3.960764e-01,2.460764e-01,1.400000e+00,2.000000e-01,1.268919e+00
10000,1.284000e-02,1.317996e+05,3.959923e-01,2.459923e-01,1.400000e+00,2.000000e-01,1.269450e+00
10000,1.285000e-02,1.316821e+05,3.959082e-01,2.459082e-01,1.400000e+00,2.000000e-01,1.269984e+00
10000,1.286000e-02,1.315643e+05,3.958239e-01,2.458239e-01,1.400000e+00,2.000000e-01,1.270520e+00
10000,1.287000e-02,1.314463e+05,3.957397e-01,2.457397e-01,1.400000e+00,2.000000e-01,1.271059e+00
10000,1.288000e-02,1.313281e+05,3.956553e-01,2.456553e-01,1.400000e+00,2.000000e-01,1.271601e+00
10000,1.289000e-02,1.312097e+05,3.955709e-01,2.455709e-01,1.400000e+00,2.000000e-01,1.272146e+00
10000,1.290000e-02,1.310910e+05,3.954864e-01,2.454864e-01,1.400000e+00,2.000000e-01,1.272693e+00
10000,1.291000e-02,1.309721e+05,3.954018e-01,2.454018e-01,1.400000e+00,2.000000e-01,1.273243e+00
10000,1.292000e-02,1.308530e+05,3.953172e-01,2.453172e-01,1.400000e+00,2.000000e-01,1.273797e+00
10000,1.293000e-02,1.307336e+05,3.952326e-01,2.452326e-01,1.400000e+00,2.000000e-01,1.274352e+00
10000,1.294000e-02,1.306140e+05,3.951478e-01,2.451478e-01,1.400000e+00,2.000000e-01,1.274911e+00
10000,1.295000e-02,1.304942e+05,3.950630e-01,2.450630e-01,1.400000e+00,2.000000e-01,1.275473e+00
10000,1.296000e-02,1.303742e+05,3.949781e-01,2.449781e-01,1.400000e+00,2.000000e-01,1.276037e+00
10000,1.297000e-02,1.302539e+05,3.948932e-01,2.448932e-01,1.400000e+00,2.000000e-01,1.276604e+00
10000,1.298000e-02,1.301334e+05,3.948082e-01,2.448082e-01,1.400000e+00,2.000000e-01,1.277174e+00
10000,1.299000e-02,1.300127e+05,3.947231e-01,2.447231e-01,1.400000e+00,2.000000e-01,1.277747e+00
10000,1.300000e-02,1.298917e+05,3.946379e-01,2.446379e-01,1.400000e+00,2.000000e-01,1.278323e+00
10000,1.301000e-02,1.297706e+05,3.945527e-01,2.445527e-01,1.400000e+00,2.000000e-01,1.278902e+00
10000,1.302000e-02,1.296492e+05,3.944675e-01,2.444675e-01,1.400000e+00,2.000000e-01,1.279483e+00
10000,1.303000e-02,1.295275e+05,3.943821e-01,2.443821e-01,1.400000e+00,2.000000e-01,1.280068e+00
10000,1.304000e-02,1.294057e+05,3.942967e-01,2.442967e-01,1.400000e+00,2.000000e-01,1.280655e+00
10000,1.305000e-02,1.292836e+05,3.942113e-01,2.442113e-01,1.400000e+00,2.000000e-01,1.281245e+00
10000,1.306000e-02,1.291613e+05,3.941257e-01,2.441257e-01,1.400000e+00,2.000000e-01,1.281838e+00
10000,1.307000e-02,1.290388e+05,3.940401e-01,2.440401e-01,1.400000e+00,2.000000e-01,1.282435e+00
10000,1.308000e-02,1.289160e+05,3.939545e-01,2.439545e-01,1.400000e+00,2.000000e-01,1.283034e+00
10000,1.309000e-02,1.287931e+05,3.938687e-01,2.438687e-01,1.400000e+00,2.000000e-01,1.283635e+00
10000,1.310000e-02,1.286699e+05,3.937829e-01,2.437829e-01,1.400000e+00,2.000000e-01,1.284240e+00
10000,1.311000e-02,1.285464e+05,3.936971e-01,2.436971e-01,1.400000e+00,2.000000e-01,1.284848e+00
10000,1.312000e-02,1.284228e+05,3.936112e-01,2.436112e-01,1.400000e+00,2.000000e-01,1.285459e+00
10000,1.313000e-02,1.282989e+05,3.935252e-01,2.435252e-01,1.400000e+00,2.000000e-01,1.286073e+00
10000,1.314000e-02,1.281749e+05,3.934391e-01,2.434391e-01,1.400000e+00,2.000000e-01,1.286689e+00
10000,1.315000e-02,1.280506e+05,3.933530e-01,2.433530e-01,1.400000e+00,2.000000e-01,1.287309e+00
10000,1.316000e-02,1.279261e+05,3.932668e-01,2.432668e-01,1.400000e+00,2.000000e-01,1.287932e+00
10000,1.317000e-02,1.278013e+05,3.931806e-01,2.431806e-01,1.400000e+00,2.000000e-01,1.288557e+00
10000,1.318000e-02,1.276764e+05,3.930942e-01,2.430942e-01,1.400000e+00,2.000000e-01,1.289186e+00
10000,1.319000e-02,1.275512e+05,3.930078e-01,2.430078e-01,1.400000e+00,2.000000e-01,1.289818e+00
10000,1.320000e-02,1.274258e+05,3.929214e-01,2.429214e-01,1.400000e+00,2.000000e-01,1.290452e+00
10000,1.321000e-02,1.273002e+05,3.928349e-01,2.428349e-01,1.400000e+00,2.000000e-01,1.291090e+00
10000,1.322000e-02,1.271743e+05,3.927483e-01,2.427483e-01,1.400000e+00,2.000000e-01,1.291731e+00
10000,1.323000e-02,1.270483e+05,3.926617e-01,2.426617e-01,1.400000e+00,2.000000e-01,1.292374e+00
10000,1.324000e-02,1.269220e+05,3.925749e-01,2.425749e-01,1.400000e+00,2.000000e-01,1.293021e+00
10000,1.325000e-02,1.267955e+05,3.924882e-01,2.424882e-01,1.400000e+00,2.000000e-01,1.293671e+00
10000,1.326000e-02,1.266688e+05,3.924013e-01,2.424013e-01,1.400000e+00,2.000000e-01,1.294324e+00
10000,1.327000e-02,1.265419e+05,3.923144e-01,2.423144e-01,1.400000e+00,2.000000e-01,1.294980e+00
10000,1.328000e-02,1.264148e+05,3.922274e-01,2.422274e-01,1.400000e+00,2.000000e-01,1.295639e+00
10000,1.329000e-02,1.262875e+05,3.921404e-01,2.421404e-01,1.400000e+00,2.000000e-01,1.296302e+00
10000,1.330000e-02,1.261599e+05,3.920533e-01,2.420533e-01,1.400000e+00,2.000000e-01,1.296967e+00
10000,1.331000e-02,1.260321e+05,3.919661e-01,2.419661e-01,1.400000e+00,2.000000e-01,1.297635e+00
10000,1.332000e-02,1.259041e+05,3.918789e-01,2.418789e-01,1.400000e+00,2.000000e-01,1.298307e+00
10000,1.333000e-02,1.257759e+05,3.917916e-01,2.417916e-01,1.400000e+00,2.000000e-01,1.298982e+00
10000,1.334000e-02,1.256475e+05,3.917042e-01,2.417042e-01,1.400000e+00,2.000000e-01,1.299660e+00
10000,1.335000e-02,1.255189e+05,3.916168e-01,2.416168e-01,1.400000e+00,2.000000e-01,1.300341e+00
10000,1.336000e-02,1.253901e+05,3.915293e-01,2.415293e-01,1.400000e+00,2.000000e-01,1.301025e+00
10000,1.337000e-02,1.252610e+05,3.914417e-01,2.414417e-01,1.400000e+00,2.000000e-01,1.301712e+00
10000,1.338000e-02,1.251318e+05,3.913541e-01,2.413541e-01,1.400000e+00,2.000000e-01,1.302402e+00
10000,1.339000e-02,1.250023e+05,3.912664e-01,2.412664e-01,1.400000e+00,2.000000e-01,1.303096e+00
10000,1.340000e-02,1.248726e+05,3.911786e-01,2.411786e-01,1.400000e+00,2.000000e-01,1.303793e+00
10000,1.341000e-02,1.247427e+05,3.910908e-01,2.410908e-01,1.400000e+00,2.000000e-01,1.304493e+00
10000,1.342000e-02,1.246126e+05,3.910029e-01,2.410029e-01,1.400000e+00,2.000000e-01,1.305196e+00
10000,1.343000e-02,1.244823e+05,3.909150e-01,2.409150e-01,1.400000e+00,2.000000e-01,1.305903e+00
10000,1.344000e-02,1.243518e+05,3.908269e-01,2.408269e-01,1.400000e+00,2.000000e-01,1.306613e+00
10000,1.345000e-02,1.242211e+05,3.907389e-01,2.407389e-01,1.400000e+00,2.000000e-01,1.307326e+00
10000,1.346000e-02,1.240902e+05,3.906507e-01,2.406507e-01,1.400000e+00,2.000000e-01,1.308042e+00
10000,1.347000e-02,1.239590e+05,3.905625e-01,2.405625e-01,1.400000e+00,2.000000e-01,1.308761e+00
10000,1.348000e-02,1.238277e+05,3.904742e-01,2.404742e-01,1.400000e+00,2.000000e-01,1.309484e+00
10000,1.349000e-02,1.236961e+05,3.903858e-01,2.403858e-01,1.400000e+00,2.000000e-01,1.310210e+00
10000,1.350000e-02,1.235644e+05,3.902974e-01,2.402974e-01,1.400000e+00,2.000000e-01,1.310939e+00
10000,1.351000e-02,1.234324e+05,3.902090e-01,2.402090e-01,1.400000e+00,2.000000e-01,1.311672e+00
10000,1.352000e-02,1.233003e+05,3.901204e-01,2.401204e-01,1.400000e+00,2.000000e-01,1.312408e+00
10000,1.353000e-02,1.231679e+05,3.900318e-01,2.400318e-01,1.400000e+00,2.000000e-01,1.313147e+00
10000,1.354000e-02,1.230353e+05,3.899431e-01,2.399431e-01,1.400000e+00,2.000000e-01,1.313890e+00
10000,1.355000e-02,1.229025e+05,3.898544e-01,2.398544e-01,1.400000e+00,2.000000e-01,1.314636e+00
10000,1.356000e-02,1.227696e+05,3.897656e-01,2.397656e-01,1.400000e+00,2.000000e-01,1.315385e+00
10000,1.357000e-02,1.226364e+05,3.896767e-01,2.396767e-01,1.400000e+00,2.000000e-01,1.316138e+00
10000,1.358000e-02,1.225030e+05,3.895878e-01,2.395878e-01,1.400000e+00,2.000000e-01,1.316893e+00
10000,1.359000e-02,1.223694e+05,3.894987e-01,2.394987e-01,1.400000e+00,2.000000e-01,1.317653e+00
10000,1.360000e-02,1.222356e+05,3.894097e-01,2.394097e-01,1.400000e+00,2.000000e-01,1.318416e+00
10000,1.361000e-02,1.221016e+05,3.893205e-01,2.393205e-01,1.400000e+00,2.000000e-01,1.319182e+00
10000,1.362000e-02,1.219674e+05,3.892313e-01,2.392313e-01,1.400000e+00,2.000000e-01,1.319951e+00
10000,1.363000e-02,1.218330e+05,3.891421e-01,2.391421e-01,1.400000e+00,2.000000e-01,1.320724e+00
10000,1.364000e-02,1.216984e+05,3.890527e-01,2.390527e-01,1.400000e+00,2.000000e-01,1.321501e+00
10000,1.365000e-02,1.215636e+05,3.889633e-01,2.389633e-01,1.400000e+00,2.000000e-01,1.322281e+00
10000,1.366000e-02,1.214286e+05,3.888739e-01,2.388739e-01,1.400000e+00,2.000000e-01,1.323064e+00
10000,1.367000e-02,1.212934e+05,3.887843e-01,2.387843e-01,1.400000e+00,2.000000e-01,1.323851e+00
10000,1.368000e-02,1.211581e+05,3.886948e-01,2.386948e-01,1.400000e+00,2.000000e-01,1.324641e+00
10000,1.369000e-02,1.210225e+05,3.886051e-01,2.386051e-01,1.400000e+00,2.000000e-01,1.325435e+00
10000,1.370000e-02,1.208867e+05,3.885154e-01,2.385154e-01,1.400000e+00,2.000000e-01,1.326232e+00
10000,1.371000e-02,1.207507e+05,3.884256e-01,2.384256e-01,1.400000e+00,2.000000e-01,1.327033e+00
10000,1.372000e-02,1.206145e+05,3.883357e-01,2.383357e-01,1.400000e+00,2.000000e-01,1.327837e+00
10000,1.373000e-02,1.204781e+05,3.882458e-01,2.382458e-01,1.400000e+00,2.000000e-01,1.328645e+00
10000,1.374000e-02,1.203416e+05,3.881558e-01,2.381558e-01,1.400000e+00,2.000000e-01,1.329456e+00
10000,1.375000e-02,1.202048e+05,3.880658e-01,2.380658e-01,1.400000e+00,2.000000e-01,1.330271e+00
10000,1.376000e-02,1.200679e+05,3.879756e-01,2.379756e-01,1.400000e+00,2.000000e-01,1.331089e+00
10000,1.377000e-02,1.199307e+05,3.878854e-01,2.378854e-01,1.400000e+00,2.000000e-01,1.331911e+00
10000,1.378000e-02,1.197934e+05,3.877952e-01,2.377952e-01,1.400000e+00,2.000000e-01,1.332737e+00
10000,1.379000e-02,1.196558e+05,3.877049e-01,2.377049e-01,1.400000e+00,2.000000e-01,1.333566e+00
10000,1.380000e-02,1.195181e+05,3.876145e-01,2.376145e-01,1.400000e+00,2.000000e-01,1.334399e+00
10000,1.381000e-02,1.193802e+05,3.875241e-01,2.375241e-01,1.400000e+00,2.000000e-01,1.335235e+00
